TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95
20240427,11.038,1.0,8.663,1.325,1.0,12.734,1.94,1.0,11.154,10.184,1.094,11.847,2.468,11.038,1.0,8.663,1.325,1.0,12.734,1.94,1.0,435.908,203.485,1.0,233.257,203.485,1.0,327.49,1.0,329.918,327.49,1.0,309.254,1.0,331.263,309.254,1.0,4.063,1.0,3.746,4.063,1.0,94.026,94.026,0.0,2.171,0.2,1.0,3.257,3.455,1.0,0.4672555624999999,1.0,118.59617,1.0,34.763288583333335,1.0,370.6462291666666,1.0,408.281,1.0,13.698,1.0,7.007,1.0,-2.31085,1.0,71.4524,1.0,81.3101,78.5286,82.4152,3.19962,4.3056,42.6471,1.0,48.5307,46.8706,49.1904,3.66626,4.04951,15.0,1.0,20,28,20,28,-5.31796,1.0,0.623455,0.630927,-5.2851,1.0,0.60424,0.611947,-5.31381,0.999479,0.0118093,-5.43863,-5.42246,-5.3691,-5.31796,-5.24206,-5.22883,-5.21998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.80746,5.3879,1.0,1.19892,1.21973,-10.7904,8.21103,1.0,0.572166,0.57223,2.86005,5.41256,1.0,1.18414,1.2052,-10.7737,8.20898,1.0,0.530066,0.530135,2.52839,2.54657,2.68919,2.86005,2.99018,2.99521,3.01066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-10.9956,-10.7909,-10.7909,-10.7904,-10.7737,-10.7737,-10.7737,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.23024,5.23688,5.17415,0.0256246,4.74906,5.02252,5.06948,5.22799,5.26787,5.28567,5.32736,10.5193,10.522,10.488,0.0311013,10.0885,10.2747,10.3129,10.5181,10.6169,10.6718,10.7441,4.72989,4.72938,4.94013,0.0416506,4.64387,4.71881,4.74065,4.89552,4.99783,5.23991,5.36752,9.41081,9.3948,9.39966,0.026831,9.15024,9.25448,9.29127,9.41029,9.43684,9.48064,9.62246
20240428,10.665,1.0,6.153,2.676,1.0,13.889,3.218,1.0,9.982,7.535,2.527,11.731,4.622,10.665,1.0,6.153,2.676,1.0,13.889,3.218,1.0,437.777,256.869,1.0,267.65,256.869,1.0,299.8,1.0,292.059,299.8,1.0,285.932,1.0,290.813,285.932,1.0,6.419,1.0,5.259,6.419,1.0,94.684,94.684,0.0,0.452,0.0,1.0,1.282,1.421,1.0,0.2415347374999999,1.0,136.47330416666668,1.0,43.44806,1.0,369.0239166666667,1.0,411.162,1.0,12.91,1.0,6.821,1.0,-2.63926,1.0,54.875,1.0,62.4457,60.3096,63.2944,3.41611,4.07009,67.3751,1.0,76.6703,74.0476,77.7124,3.748,4.62902,15.0,1.0,20,28,20,28,-3.18118,1.0,0.564412,0.608774,-3.0587,1.0,0.535515,0.582084,-3.11761,1.0,0.0296813,-3.40473,-3.36764,-3.27956,-3.12577,-2.9276,-2.91138,-2.85401,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.64697,1.11897,1.0,0.821607,0.998484,-8.57447,7.91544,1.0,0.72453,0.72453,4.93024,0.576941,1.0,0.767392,0.95437,-8.57447,7.91544,1.0,0.694376,0.694376,4.12997,4.21574,4.41946,4.93024,5.26425,5.35052,5.41593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9.13292,-8.57447,-8.57447,-8.57447,-8.57447,-8.57447,-8.57447,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.53517,5.54509,5.47196,0.0124835,5.23398,5.39451,5.4172,5.49034,5.53517,5.53962,5.54801,8.60003,8.60379,8.58958,0.0297273,8.33,8.35459,8.38734,8.60003,8.73729,8.82193,8.85216,4.67474,4.28974,4.578,0.0465155,4.12902,4.26111,4.30101,4.58493,4.77969,4.89971,5.06775,8.89613,8.95883,8.9914,0.0153034,8.88591,8.89613,8.93014,8.96348,9.02258,9.07427,9.08844
20240429,11.408,1.0,6.231,2.519,1.0,15.106,3.906,1.0,10.914,8.264,3.097,12.808,4.72,11.408,1.0,6.231,2.519,1.0,15.106,3.906,1.0,439.615,299.552,1.0,276.235,299.552,1.0,290.462,1.0,293.305,290.462,1.0,283.489,1.0,292.144,283.489,1.0,7.331,1.0,6.693,7.331,1.0,95.033,95.033,0.0,0.126,0.0,1.0,1.517,1.573,1.0,0.2372444041666666,1.0,158.078925,1.0,51.558600625,1.0,372.601125,1.0,408.643,1.0,13.273,1.0,6.647,1.0,-0.823807,1.0,57.0389,1.0,65.3896,62.6878,65.9599,3.15093,3.9764,80.3725,1.0,92.1392,88.3322,92.9428,4.26297,5.46393,15.0,1.0,20,28,20,28,-2.84259,0.979167,0.470607,0.497766,-2.85153,0.979167,0.454283,0.482362,-2.87791,0.982292,0.0213265,-3.18108,-3.06063,-3.01033,-2.85153,-2.78187,-2.73628,-2.7293,1.0,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,5.73536,3.68276,1.0,0.878803,0.902923,-8.79255,6.61726,0.964286,0.458654,0.475285,5.77419,3.67438,1.0,0.850095,0.875007,-8.83506,6.55069,0.964286,0.441005,0.458277,5.50909,5.62613,5.67831,5.76121,5.93529,6.04074,6.12463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9.07549,-9.07292,-8.91891,-8.83506,-8.83506,-8.82366,-8.79255,1.0,1.0,0.964286,0.964286,0.964286,0.964286,0.964286,6.04161,6.06428,5.94841,0.0153404,5.75732,5.84387,5.87571,5.9489,6.03357,6.047,6.08261,8.90974,8.91581,8.82632,0.0161642,8.66142,8.68258,8.77009,8.81666,8.90512,8.92978,8.97642,4.33451,3.52213,4.03612,0.0915585,3.34692,3.47214,3.50152,4.00147,4.26714,4.93971,5.01479,8.38021,8.30489,8.5078,0.0374143,8.23954,8.28484,8.30143,8.4761,8.59951,8.89822,8.91626
20240430,10.055,1.0,7.617,2.669,1.0,11.653,2.72,1.0,10.725,9.343,1.817,11.63,3.8,10.055,1.0,7.617,2.669,1.0,11.653,2.72,1.0,441.421,192.046,1.0,245.271,192.046,1.0,320.254,1.0,308.579,320.254,1.0,303.934,1.0,308.463,303.934,1.0,2.842,1.0,4.319,2.842,1.0,95.178,95.178,0.0,2.425,4.3,1.0,2.446,2.507,1.0,0.3609855166666667,1.0,103.25993154166667,1.0,34.425365250000006,1.0,368.1465,1.0,421.836,1.0,13.17,1.0,6.488,1.0,-1.56291,1.0,51.0064,1.0,58.5156,56.0578,60.4686,3.44501,4.74963,48.2499,1.0,55.3534,53.0284,57.2008,3.78088,4.88484,15.0,1.0,19,29,19,29,-3.54459,1.0,0.612258,0.616161,-3.56233,1.0,0.607003,0.61094,-3.54076,1.0,0.0113173,-3.60623,-3.60623,-3.59904,-3.54675,-3.49209,-3.46774,-3.4423,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.46315,3.52194,1.0,1.08037,1.09342,-9.8881,9.42631,1.0,0.672783,0.673154,6.48238,3.51455,1.0,1.07981,1.09287,-9.929,9.37306,1.0,0.660951,0.661328,6.3185,6.32351,6.32351,6.48049,6.60864,6.66046,6.90615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-10.0593,-9.93354,-9.929,-9.89613,-9.89062,-9.88886,-9.88244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.91555,5.93361,5.7907,0.0171214,5.61974,5.66025,5.68804,5.76836,5.89962,5.92435,5.93344,9.49578,9.49594,9.33146,0.0171086,9.13025,9.22122,9.24281,9.36591,9.39196,9.41644,9.4957,3.46196,2.51134,3.12312,0.116419,2.21815,2.45288,2.46769,3.05898,3.37552,4.17278,4.22624,5.98774,5.87447,6.15992,0.0549811,5.71007,5.84171,5.85798,6.14604,6.27139,6.65218,6.67274
20240501,9.34,1.0,7.914,1.468,1.0,10.274,2.238,1.0,10.0,9.275,1.063,10.476,2.496,9.34,1.0,7.914,1.468,1.0,10.274,2.238,1.0,443.194,266.595,1.0,275.91,266.595,1.0,306.951,1.0,301.031,306.951,1.0,289.047,1.0,300.398,289.047,1.0,3.283,1.0,4.117,3.283,1.0,94.97,94.97,0.0,0.799,5.3,1.0,3.401,2.939,1.0,0.4364865,1.0,156.4079616666667,1.0,47.028145833333326,1.0,363.4448958333334,1.0,418.381,1.0,12.939,1.0,6.878,1.0,-5.86632,1.0,107.94,0.979167,123.831,118.63,131.986,4.52349,10.8853,35.4025,1.0,40.6145,38.9085,43.2892,3.83847,5.02782,15.0,1.0,19,29,19,29,0.107566,0.979167,0.583235,0.58702,0.11795,0.979167,0.589994,0.593736,0.067496,0.978646,0.00994937,-0.0800277,-0.0120171,-0.00951184,0.10085,0.11795,0.121102,0.122668,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,7.43079,3.47316,1.0,1.10537,1.117,-4.69688,8.2962,0.965517,0.58387,0.584089,7.45607,3.45713,1.0,1.16016,1.17124,-4.69688,8.2962,0.965517,0.554796,0.555027,7.07787,7.14227,7.14836,7.41444,7.45607,7.46374,7.46922,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.72887,-4.72887,-4.70017,-4.69688,-4.69688,-4.69688,-4.69688,0.965517,0.965517,0.965517,0.965517,0.965517,0.965517,0.965517,5.94237,5.95835,5.79184,0.0209774,5.55624,5.64338,5.66979,5.78066,5.91461,5.94237,5.96177,5.84382,5.8404,5.72435,0.0199398,5.48286,5.56836,5.61663,5.72653,5.8253,5.84382,5.87492,2.55497,1.91718,2.35883,0.0973691,1.69848,1.82524,1.87907,2.2297,2.53424,3.04144,3.43477,6.75852,6.75925,6.93161,0.0469407,6.61437,6.69106,6.74146,6.8199,6.99484,7.22919,7.47084
20240502,8.981,1.0,4.415,1.991,1.0,11.972,3.542,1.0,9.406,7.363,2.922,10.744,4.927,8.981,1.0,4.415,1.991,1.0,11.972,3.542,1.0,444.935,269.941,1.0,256.224,269.941,1.0,285.931,1.0,288.116,285.931,1.0,281.153,1.0,286.599,281.153,1.0,4.638,1.0,5.548,4.638,1.0,95.349,95.349,0.0,0.0,0.0,1.0,2.196,1.615,1.0,0.2512365041666666,1.0,142.34995020833333,1.0,45.89136125,1.0,360.5739791666667,1.0,413.425,1.0,11.924,1.0,7.395,1.0,-6.0191,1.0,70.2217,1.0,80.9958,77.1762,86.0606,3.969,7.68947,64.7776,1.0,74.7164,71.1929,79.3886,4.08986,7.32374,15.0,1.0,19,29,19,29,-2.49567,0.958333,0.497182,0.514609,-2.46368,0.958333,0.488305,0.506039,-2.45943,0.966667,0.0188376,-2.60412,-2.58992,-2.51254,-2.49169,-2.42465,-2.32434,-2.22202,1.0,1.0,0.958333,0.958333,0.958333,0.958333,0.958333,5.3413,3.31981,1.0,0.886675,0.922956,-7.48007,6.73921,0.931034,0.5398,0.54425,5.40307,3.31685,1.0,0.879203,0.91578,-7.46952,6.75801,0.931034,0.524208,0.528788,5.27319,5.30023,5.30982,5.36898,5.4981,5.8127,6.05676,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.60842,-7.60842,-7.55699,-7.51234,-7.48007,-7.46952,-7.46952,1.0,1.0,0.931034,0.931034,0.931034,0.931034,0.931034,6.08333,6.09747,5.92157,0.0236487,5.64915,5.76335,5.78475,5.89562,6.0572,6.08333,6.10189,8.56558,8.56115,8.381,0.0225857,8.09717,8.2554,8.29444,8.36421,8.51497,8.52848,8.56558,2.28962,1.80497,2.17832,0.0893964,1.5863,1.71348,1.77477,2.04155,2.32638,2.69936,3.39078,6.66506,6.72082,6.84887,0.044301,6.56593,6.62601,6.66506,6.73293,6.88788,7.07653,7.43079
20240503,12.313,1.0,7.495,2.723,1.0,15.469,4.572,1.0,11.494,8.652,4.261,13.355,5.966,12.313,1.0,7.495,2.723,1.0,15.469,4.572,1.0,446.643,324.932,1.0,305.012,324.932,1.0,294.175,1.0,289.467,294.175,1.0,289.336,1.0,288.043,289.336,1.0,7.254,1.0,7.025,7.254,1.0,95.541,95.541,0.0,0.0,0.0,1.0,1.154,1.063,1.0,0.19974171875,1.0,182.28512229166665,1.0,51.98758289583333,1.0,376.9218541666667,1.0,415.233,1.0,12.567,1.0,7.164,1.0,-0.0347735,1.0,72.9999,1.0,84.4172,80.2295,89.4654,3.10511,7.51776,76.1037,1.0,88.0064,83.6407,93.2693,3.72627,8.05176,15.0,1.0,19,29,19,29,-2.38236,1.0,0.422791,0.467802,-2.32852,1.0,0.405051,0.451832,-2.53439,0.989583,0.0357192,-3.17467,-2.75498,-2.695,-2.45454,-2.38627,-2.35455,-2.32255,0.958333,0.979167,0.979167,1.0,1.0,1.0,1.0,5.75778,2.06997,1.0,0.78431,0.796897,-7.5722,7.64161,1.0,0.436693,0.504709,6.13978,1.81158,1.0,0.76587,0.778755,-7.73661,7.35692,1.0,0.406951,0.479207,5.27387,5.60794,5.63568,5.74826,5.84043,5.89008,6.14722,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-8.50183,-8.08331,-8.06975,-7.73661,-7.60062,-7.57722,-7.5722,0.931034,0.965517,0.965517,1.0,1.0,1.0,1.0,6.66701,6.6779,6.57558,0.0151747,6.41676,6.46581,6.50533,6.57177,6.66263,6.66701,6.67721,9.00385,9.00642,9.10997,0.0387331,8.84611,8.92644,8.95987,9.00385,9.17746,9.2742,9.55972,3.00515,2.5613,2.9257,0.0829365,2.34883,2.47347,2.53157,2.83588,3.05309,3.46159,4.16711,7.34646,7.40153,7.51497,0.0373009,7.26616,7.34472,7.34646,7.42897,7.57877,7.73033,8.13672
20240504,15.953,1.0,9.515,4.297,1.0,20.17,5.558,1.0,16.166,12.971,3.863,18.259,6.075,15.953,1.0,9.515,4.297,1.0,20.17,5.558,1.0,448.318,330.61,1.0,304.338,330.61,1.0,313.903,1.0,311.035,313.903,1.0,310.208,1.0,311.087,310.208,1.0,10.529,1.0,11.521,10.529,1.0,95.374,95.374,0.0,0.0,0.0,1.0,1.211,1.477,1.0,0.2050373666666666,1.0,187.633133125,1.0,52.7132108125,1.0,395.54991666666666,1.0,426.832,1.0,13.958,1.0,6.932,1.0,6.28089,1.0,81.8918,1.0,96.1637,90.1559,100.363,3.19533,8.21344,76.3007,1.0,89.5981,84.0005,93.5107,3.5287,7.88362,15.0,1.0,19,29,19,29,-1.60435,0.979167,0.335149,0.343969,-1.62448,0.979167,0.309796,0.319317,-1.64503,0.977083,0.0121885,-1.79485,-1.74866,-1.66642,-1.63134,-1.60435,-1.59387,-1.53214,0.9375,0.958333,0.979167,0.979167,0.979167,0.979167,0.979167,5.17936,0.935294,1.0,0.607221,0.681353,-5.95232,5.59408,0.965517,0.357052,0.373587,5.24112,0.989415,1.0,0.535406,0.61821,-6.02489,5.73167,0.965517,0.348009,0.364954,4.74433,4.82137,5.07588,5.24112,5.37258,5.43951,5.49617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.41467,-6.17036,-6.12213,-6.00758,-5.95283,-5.95053,-5.81677,0.931034,0.965517,0.965517,0.965517,0.965517,0.965517,0.965517,7.01187,7.0286,6.92896,0.0156973,6.74187,6.81169,6.82951,6.93903,6.98942,7.01187,7.03337,8.64234,8.65308,8.57399,0.0176005,8.39578,8.44097,8.48195,8.58634,8.63959,8.66126,8.76832,4.48937,4.21626,4.41148,0.0529865,4.03402,4.12382,4.19524,4.34513,4.47633,4.71772,5.02135,6.95987,7.0561,7.0427,0.0182272,6.93422,6.95055,6.95583,7.04747,7.06831,7.09205,7.29742
20240505,16.706,1.0,13.268,1.77,1.0,18.959,2.916,1.0,15.744,14.075,3.257,16.837,4.149,16.706,1.0,13.268,1.77,1.0,18.959,2.916,1.0,449.961,229.769,1.0,201.843,229.769,1.0,350.241,1.0,342.274,350.241,1.0,349.525,1.0,344.464,349.525,1.0,6.684,1.0,7.047,6.684,1.0,95.197,95.197,0.0,0.014,0.0,1.0,1.746,2.103,1.0,0.29696875,1.0,135.60991004166667,1.0,35.79220614583334,1.0,401.38770833333336,1.0,404.402,1.0,15.519,1.0,6.729,1.0,8.65641,1.0,54.9979,1.0,64.6554,62.584,67.4029,2.50944,4.36558,48.5907,1.0,57.1231,55.293,59.5506,3.37049,4.61748,15.0,1.0,19,29,19,29,-2.29916,1.0,0.417259,0.426561,-2.45332,0.979167,0.334738,0.346264,-2.40569,0.985938,0.0278809,-2.81674,-2.46793,-2.46103,-2.40342,-2.33611,-2.29073,-2.12653,0.9375,0.979167,0.979167,0.979167,1.0,1.0,1.0,5.68455,1.92468,1.0,0.74868,0.760689,-7.39152,7.54487,1.0,0.449803,0.45079,5.47136,1.38975,1.0,0.479788,0.498318,-7.49773,7.35688,0.965517,0.431562,0.43259,5.32268,5.4358,5.45259,5.59283,5.66813,5.70505,6.17834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.99465,-7.49931,-7.49773,-7.49773,-7.4397,-7.4397,-7.39152,0.896552,0.965517,0.965517,0.965517,1.0,1.0,1.0,6.52559,6.53154,6.4301,0.0157083,6.26527,6.32556,6.34517,6.43487,6.5109,6.52342,6.53229,8.97674,8.98486,8.8358,0.0292289,8.47936,8.65939,8.67481,8.80676,8.96183,8.97674,9.02189,6.23936,5.85476,5.99392,0.0492354,5.31399,5.76859,5.81032,5.93754,6.17378,6.21467,6.32965,7.71713,7.72214,7.73713,0.019235,7.47686,7.64635,7.68939,7.7171,7.79591,7.85401,7.89124
20240506,15.077,1.0,11.599,1.653,1.0,17.355,3.441,1.0,15.298,13.889,1.785,16.22,3.254,15.077,1.0,11.599,1.653,1.0,17.355,3.441,1.0,451.57,237.194,1.0,199.728,237.194,1.0,333.872,1.0,345.963,333.872,1.0,348.39,1.0,348.406,348.39,1.0,6.849,1.0,6.465,6.849,1.0,95.025,95.025,0.0,0.102,0.0,1.0,2.047,1.611,1.0,0.2597057458333333,1.0,134.61308666666665,1.0,36.07161135416667,1.0,391.5875208333334,1.0,408.016,1.0,15.469,1.0,6.497,1.0,2.87267,1.0,50.3969,1.0,59.2465,57.7751,61.7642,2.40289,3.81026,56.1913,1.0,66.0584,64.4179,68.8656,3.32668,4.68373,15.0,1.0,19,29,19,29,-1.12712,1.0,0.44201,0.495743,-1.00145,1.0,0.418304,0.474728,-1.15675,0.999479,0.0385398,-1.63968,-1.44946,-1.28585,-1.12712,-1.00145,-1.00051,-0.872589,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.65904,4.52888,1.0,0.914655,1.02397,-6.16058,6.18925,1.0,0.371382,0.402362,6.93385,4.56192,1.0,0.855327,0.971343,-6.14019,6.23559,1.0,0.362101,0.393811,5.58673,6.01315,6.21265,6.65904,6.93385,6.93385,6.94986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.25153,-6.25153,-6.17749,-6.14019,-6.14019,-5.94189,-5.92959,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.51947,5.51012,5.41151,0.0169901,5.18537,5.27582,5.35137,5.42037,5.50809,5.51702,5.52658,6.50954,6.51157,6.56827,0.0353333,6.25384,6.39642,6.438,6.51747,6.60172,6.68562,7.05914,6.67947,6.01556,6.27294,0.0762886,5.13281,5.88582,5.94928,6.26003,6.59541,6.72069,6.91086,8.0074,7.95785,7.9306,0.0280297,7.55637,7.79295,7.8646,7.94001,8.06604,8.10104,8.11276
20240507,15.884,1.0,9.443,3.629,1.0,20.104,5.39,1.0,16.006,12.507,4.452,18.298,6.405,15.884,1.0,9.443,3.629,1.0,20.104,5.39,1.0,453.146,335.692,1.0,310.745,335.692,1.0,308.664,1.0,304.977,308.664,1.0,303.176,1.0,304.615,303.176,1.0,11.479,1.0,11.338,11.479,1.0,95.352,95.352,0.0,0.0,0.0,1.0,1.46,0.936,1.0,0.1765996208333333,1.0,185.517878125,1.0,54.558292083333335,1.0,395.44587500000006,1.0,416.701,1.0,15.21,1.0,6.341,1.0,3.76964,1.0,65.3492,1.0,76.8244,72.3337,80.0891,2.85527,6.41897,87.9587,1.0,103.404,97.3597,107.798,3.67239,8.56522,15.0,1.0,19,29,19,29,-0.808108,0.979167,0.276229,0.292304,-0.80352,0.979167,0.256971,0.274178,-0.826347,0.973958,0.0136428,-0.998359,-0.94984,-0.899004,-0.798319,-0.764665,-0.758642,-0.743479,0.958333,0.979167,0.958333,0.979167,0.979167,0.979167,0.979167,5.7874,1.08508,1.0,0.528319,0.539183,-5.08068,4.83604,0.965517,0.272586,0.319798,5.94617,1.23052,1.0,0.482278,0.494155,-5.17738,4.93749,0.965517,0.261061,0.310034,5.64948,5.76003,5.7874,5.87576,5.95883,5.97541,6.07262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.37886,-5.34959,-5.22538,-5.17738,-5.02337,-5.01512,-5.00825,0.931034,0.931034,0.965517,0.965517,0.965517,0.965517,0.965517,5.03201,5.01496,4.926,0.0204332,4.62957,4.82077,4.87402,4.93198,5.02691,5.03323,5.0834,5.81651,5.81848,5.75235,0.0165102,5.58543,5.63542,5.65744,5.7411,5.8244,5.83599,5.90349,6.7848,6.17889,6.34524,0.0823947,5.21806,5.88512,6.04189,6.26627,6.66344,6.88776,7.02227,8.21222,8.15846,8.00037,0.042433,7.47466,7.57084,7.78119,8.12859,8.18138,8.19793,8.21222
