TIMESTAMP_START,TIMESTAMP_END,TA_F,SW_IN_F,LW_IN_F,SW_OUT,LW_OUT,VPD_F,PA_F,WS_F,G_F_MDS,LE_F_MDS,LE_CORR,H_F_MDS,H_CORR,LE_CORR_JOINTUNC,H_CORR_JOINTUNC
202410080330,202410080400,12.223,0.0,315.806,-6.03674,372.647,0.726,94.804,1.615,-27.2242,-4.66809,-6.46241,-13.6174,-18.8517,31.5538,12.3007
202410080400,202410080430,11.965,0.0,308.106,-5.80204,370.022,0.658,94.803,1.468,-27.0807,-5.00368,-6.927,-12.3956,-17.1602,35.6417,9.27801
202410080430,202410080500,11.38,0.0,300.692,-4.75177,361.944,0.633,94.808,0.305,-27.6477,1.49215,2.06814,-9.11363,-12.6167,8.89075,8.32199
202410080500,202410080530,11.387,0.0,306.435,-5.41432,363.78,0.512,94.813,1.17,-28.9157,1.49215,2.06814,-14.4519,-20.0069,8.91025,9.20069
202410080530,202410080600,11.104,0.0,298.893,-5.76783,358.172,0.529,94.827,0.776,-29.3884,-36.6364,-50.7187,-5.95729,-8.24715,45.6675,6.91212
202410080600,202410080630,10.652,0.0,299.116,-5.73194,356.561,0.462,94.84,0.969,-30.4895,2.47341,3.42818,-1.22921,-1.70169,9.05286,4.89136
202410080630,202410080700,10.44,0.0,298.276,-5.51198,358.424,0.392,94.861,1.553,-30.7213,2.51486,3.48564,-18.7655,-25.9786,9.02351,8.99251
202410080700,202410080730,11.128,20.195,299.16,2.79464,367.084,0.344,94.882,2.206,-30.6411,0.183733,0.254657,-11.0173,-15.2521,9.02046,6.27545
202410080730,202410080800,12.331,101.85,302.955,24.6621,379.612,0.358,94.892,2.348,-28.4263,52.8177,73.2062,4.86905,6.74859,30.231,6.46415
202410080800,202410080830,13.566,175.814,305.793,35.4208,388.836,0.606,94.902,3.512,-22.8534,79.4047,110.056,12.0631,16.7197,38.214,10.5309
202410080830,202410080900,14.279,241.509,305.713,45.9657,394.664,1.156,94.936,3.63,-17.1676,81.1342,112.453,25.5609,35.4278,38.7228,21.1668
202410080900,202410080930,15.317,383.543,313.056,73.1828,405.002,2.228,94.971,3.788,-10.7788,128.545,178.166,34.3358,47.59,64.223,25.4348
202410080930,202410081000,16.338,520.399,358.421,98.5707,415.808,3.457,95.005,4.072,-2.55254,140.756,195.09,96.8814,134.279,69.3064,45.6498
202410081000,202410081030,16.306,419.711,347.622,76.9058,411.433,3.746,95.04,4.133,2.9514,157.655,218.513,55.539,76.978,75.2608,34.6867
202410081030,202410081100,16.93,486.491,337.869,91.6474,417.926,4.824,95.065,4.255,5.44269,190.223,263.341,91.5343,126.718,91.4216,43.3885
202410081100,202410081130,17.725,568.018,362.764,108.921,426.382,5.905,95.09,4.396,5.48166,198.197,274.704,125.663,174.171,93.6794,54.0114
202410081130,202410081200,18.352,640.527,359.397,124.414,435.898,7.457,95.125,4.445,6.39095,189.112,262.112,172.432,238.994,96.4115,74.302
202410081200,202410081230,19.03,708.206,360.512,139.279,448.518,8.077,95.16,4.509,10.8023,144.711,200.6,193.02,267.566,78.9213,80.125
202410081230,202410081300,19.582,707.294,344.98,138.428,456.897,9.028,95.154,4.038,12.6862,165.519,229.444,253.685,351.66,78.4091,98.227
202410081300,202410081330,19.774,646.511,352.846,122.704,458.167,9.556,95.148,4.026,14.4012,100.486,139.295,198.662,275.387,45.9824,80.7633
202410081330,202410081400,19.783,482.457,356.278,88.544,446.326,10.283,95.129,4.193,11.2011,66.1448,91.6905,146.082,202.5,33.5364,60.5893
202410081400,202410081430,20.8,712.812,340.135,137.356,466.08,12.075,95.109,4.437,10.197,81.3612,112.792,222.339,308.231,38.6484,87.3366
202410081430,202410081500,20.564,510.968,344.26,93.4602,449.962,12.134,95.089,4.784,10.6889,93.2893,129.328,139.634,193.576,43.0621,58.6615
202410081500,202410081530,21.281,600.95,341.129,112.619,458.584,13.543,95.069,4.631,9.82248,77.0886,106.869,178.876,247.978,37.4083,73.0387
202410081530,202410081600,21.172,492.428,340.677,89.3036,450.418,13.546,95.029,4.904,10.4609,64.8356,89.8822,137.426,190.515,33.3435,57.6277
202410081600,202410081630,20.966,354.937,341.653,60.608,439.344,13.326,94.989,4.617,7.23842,53.3142,73.91,90.7197,125.766,30.474,43.2505
202410081630,202410081700,20.389,193.179,351.673,29.6551,425.413,12.324,94.966,4.652,0.8499,43.7274,60.6197,27.9317,38.722,28.0535,24.6854
202410081700,202410081730,20.05,112.425,357.809,14.5466,420.506,11.598,94.942,4.267,-4.468,42.9659,59.564,10.4542,14.4928,28.3199,8.90171
202410081730,202410081800,19.475,31.428,359.055,-0.374898,411.777,10.738,94.956,3.92,-7.80638,33.0413,45.8055,-18.1685,-25.1853,19.3029,11.5829
202410081800,202410081830,18.801,0.524,356.497,-6.29126,405.591,9.361,94.969,3.609,-11.2514,33.7291,46.759,-28.0805,-38.9254,27.5031,15.0327
202410081830,202410081900,18.239,7.988,355.483,-7.85224,401.803,8.146,94.969,3.431,-13.5006,19.6917,27.2988,-23.084,-31.9992,15.4243,13.6455
202410081900,202410081930,17.599,0.0,347.992,-7.83233,397.451,6.949,94.969,3.311,-15.609,18.8838,26.1788,-28.4539,-39.443,14.1771,17.3387
202410081930,202410082000,17.255,0.0,342.813,-7.70608,395.481,6.376,94.97,3.691,-16.9385,18.1687,25.1874,-29.4128,-40.7723,17.5352,18.8166
202410082000,202410082030,16.715,0.0,338.677,-7.56258,392.024,6.082,94.971,3.096,-18.3068,14.9923,20.784,-27.0542,-37.5028,16.4559,19.8796
202410082030,202410082100,16.554,0.0,346.927,-7.36999,391.911,5.724,94.973,3.108,-19.053,18.6211,25.8146,-28.8946,-40.0539,16.2503,20.1993
202410082100,202410082130,16.569,0.0,342.985,-7.40804,392.062,5.677,94.975,4.134,-19.5365,24.2641,33.6376,-35.3415,-48.9907,17.0381,21.2437
202410082130,202410082200,16.326,0.0,343.767,-7.50251,391.277,5.311,94.986,4.352,-20.0586,16.2285,22.4977,-29.1644,-40.4279,16.4506,19.5434
202410082200,202410082230,16.07,0.0,345.691,-7.50151,390.142,4.896,94.996,3.672,-20.2693,14.8789,20.6268,-26.6077,-36.8838,25.1808,17.5563
202410082230,202410082300,15.862,0.0,353.049,-7.73072,390.1,4.345,95.004,3.365,-20.05,10.3039,14.2844,-19.5999,-27.1696,25.0502,14.5999
202410082300,202410082330,15.747,0.0,353.469,-7.46615,390.468,3.508,95.011,3.149,-19.6712,-0.218442,-0.302806,-15.8945,-22.0331,24.7872,13.2347
202410082330,202410090000,15.848,0.0,379.417,-7.36423,393.66,3.116,95.021,2.116,-18.6784,9.00583,12.4849,-7.61146,-10.5511,24.9079,11.854
202410090000,202410090030,16.184,0.0,387.616,-7.68563,396.22,3.294,95.031,2.323,-16.9853,13.8138,19.1488,-6.22623,-8.63085,25.5683,11.1184
202410090030,202410090100,15.971,0.0,371.003,-6.44566,392.827,3.213,95.007,1.151,-15.8149,4.16984,5.78027,-8.4195,-11.6696,13.1254,10.4707
202410090100,202410090130,15.925,0.0,386.164,-7.30789,394.795,3.005,94.982,1.675,-15.1597,9.3672,12.9831,-3.72603,-5.16434,13.6227,10.3801
202410090130,202410090200,15.595,0.0,356.755,-8.16832,390.44,3.19,94.971,3.449,-15.331,14.915,20.6724,-19.7308,-27.3149,14.3025,13.8078
202410090200,202410090230,15.341,0.0,347.554,-7.32662,387.833,3.47,94.959,4.594,-17.5251,19.0225,26.3655,-27.6447,-38.2708,16.1596,15.5803
202410090230,202410090300,15.413,0.0,349.782,-7.16674,388.201,3.749,94.937,5.385,-19.2201,25.2493,34.9546,-29.3524,-40.6349,17.702,15.5638
202410090300,202410090330,15.142,0.0,335.964,-7.05793,385.631,3.667,94.914,4.408,-20.0905,15.2113,21.0582,-31.0516,-42.8729,15.9248,15.6248
202410090330,202410090400,15.232,0.0,374.362,-7.01082,389.145,3.428,94.875,1.914,-19.8883,11.5754,16.0248,-12.4282,-17.1596,15.3257,11.2454
202410090400,202410090430,15.465,0.0,380.107,-7.26898,391.341,3.41,94.835,1.667,-18.0567,10.8843,15.068,-5.75956,-7.95221,13.5538,7.26094
202410090430,202410090500,15.65,0.0,375.401,-7.85039,391.732,3.379,94.796,2.858,-16.9523,12.3306,17.0702,-10.4862,-14.4783,14.296,7.66776
202410090500,202410090530,15.465,0.0,357.209,-7.82421,389.453,3.128,94.757,3.854,-17.0218,8.51542,11.7886,-19.6403,-27.1173,13.1032,9.72739
202410090530,202410090600,15.659,0.0,375.119,-7.6476,391.869,3.061,94.732,4.249,-17.1067,18.2406,25.2519,-15.8424,-21.8736,14.5717,9.26841
202410090600,202410090630,15.733,0.0,362.252,-7.33953,390.796,3.362,94.708,4.843,-17.0353,13.4874,18.6717,-19.3222,-26.6781,13.8946,9.74269
202410090630,202410090700,15.744,0.0,357.325,-7.03822,390.379,3.435,94.68,5.305,-16.9241,13.2794,18.3837,-23.7759,-32.8273,14.3482,10.99
202410090700,202410090730,15.862,12.153,365.592,-3.19741,392.56,3.606,94.652,5.193,-16.9257,19.0295,26.3441,-14.8116,-20.4503,11.2753,8.6491
202410090730,202410090800,16.006,39.951,357.798,2.58598,394.75,3.403,94.636,5.448,-16.2615,21.5019,29.7668,-7.21222,-9.9579,18.6953,6.49357
202410090800,202410090830,16.599,59.308,363.43,5.85224,398.733,3.798,94.62,5.588,-14.9146,20.8673,28.8883,-2.49103,-3.43936,21.9003,7.87175
202410090830,202410090900,17.422,215.833,355.36,45.6093,410.221,4.519,94.625,5.966,-12.9074,44.3093,61.3409,52.154,72.201,30.0028,35.8562
202410090900,202410090930,18.452,280.46,376.484,56.1151,420.893,6.117,94.63,7.761,-6.9499,38.1325,52.7899,105.451,145.984,28.1399,52.1131
202410090930,202410091000,17.823,220.918,384.101,37.4395,416.562,4.655,94.625,8.565,-3.2151,22.0918,30.5834,95.7989,132.622,30.505,49.6674
202410091000,202410091030,17.89,346.782,391.174,65.9296,424.0,4.244,94.62,8.639,-0.607617,20.7429,28.7161,158.533,219.47,15.6558,65.2383
202410091030,202410091100,17.945,263.611,395.983,45.6732,421.267,4.259,94.609,8.205,1.41517,21.1058,29.1407,123.821,170.959,15.7665,54.0412
202410091100,202410091130,17.873,477.114,384.198,94.8237,431.28,3.871,94.597,8.772,2.59839,41.5754,57.5562,157.882,218.569,27.1436,65.752
202410091130,202410091200,19.394,661.19,373.775,134.198,447.299,5.159,94.561,9.243,9.43083,14.3224,19.7749,275.122,379.86,56.761,106.135
202410091200,202410091230,20.308,749.466,369.301,151.346,456.495,6.46,94.525,9.709,15.1507,10.7761,14.8785,211.089,291.45,12.2749,83.8975
202410091230,202410091300,19.772,319.213,404.163,55.4113,436.888,5.812,94.503,8.745,16.9903,4.6843,6.45972,152.973,210.952,10.0791,62.2273
202410091300,202410091330,18.629,209.938,404.479,33.741,423.536,4.252,94.482,8.226,10.5077,101.85,140.453,60.0574,82.82,45.462,36.2442
202410091330,202410091400,17.995,447.274,401.513,83.2868,422.632,2.208,94.449,8.185,8.18477,116.09,160.076,49.6993,68.5303,51.2043,30.9224
202410091400,202410091430,18.77,501.146,398.105,98.8649,432.506,3.272,94.416,8.837,8.55255,122.325,168.674,125.579,173.161,61.3516,53.5554
202410091430,202410091500,19.162,593.106,380.124,115.41,443.187,4.085,94.403,9.149,10.9003,50.0234,68.8554,177.542,244.38,29.5921,71.9004
202410091500,202410091530,19.11,313.907,393.477,56.6591,432.174,3.696,94.39,8.548,11.961,35.7484,49.2935,109.014,150.319,21.1372,49.8592
202410091530,202410091600,18.837,177.427,405.505,30.1441,423.079,3.372,94.366,7.617,8.74043,72.4918,99.9589,31.9636,44.0746,34.9426,25.0148
202410091600,202410091630,18.193,70.299,409.188,10.2518,415.328,2.403,94.342,6.832,3.76567,38.5981,53.2228,30.49,42.0427,24.6112,24.9719
202410091630,202410091700,17.64,26.158,407.158,2.54317,410.6,1.191,94.347,6.772,-11.8881,82.0328,113.115,-18.7571,-25.8185,39.8956,16.1717
202410091700,202410091730,17.65,57.654,394.608,7.8829,409.128,1.171,94.351,7.117,-13.3094,79.4197,109.512,-36.7588,-50.5972,38.4691,21.2673
202410091730,202410091800,18.173,29.324,393.182,3.31466,408.876,1.628,94.353,6.335,-12.6693,63.923,88.1434,-36.6129,-50.3963,35.5277,20.2601
202410091800,202410091830,18.223,4.996,385.706,-1.0687,406.25,2.177,94.354,4.949,-12.8068,35.93,49.5439,-42.3604,-58.3075,23.0119,19.9825
202410091830,202410091900,17.897,8.58,358.888,-3.5767,402.406,2.585,94.364,4.005,-13.4127,52.0309,71.7454,-37.6954,-51.8863,29.8433,18.3245
202410091900,202410091930,17.216,0.0,347.41,-4.23671,397.727,2.653,94.375,3.96,-16.0481,25.907,35.7232,-37.9197,-52.1951,14.6512,18.5584
202410091930,202410092000,16.99,0.0,360.782,-5.11949,396.815,2.499,94.406,3.358,-17.8417,30.2326,41.6877,-34.3165,-47.2354,19.1146,19.2522
202410092000,202410092030,16.402,0.0,335.318,-6.71393,392.493,2.612,94.436,2.882,-18.2771,11.9959,16.5411,-30.1093,-41.4444,16.1715,20.1422
202410092030,202410092100,15.798,0.0,334.689,-6.26687,389.279,2.388,94.485,2.888,-20.4411,16.2394,22.3925,-34.6746,-47.7283,16.5756,21.3057
202410092100,202410092130,16.061,0.0,382.981,-6.89324,393.263,2.556,94.534,2.682,-20.8347,70.3514,97.0075,-29.2459,-40.2559,29.8227,19.8588
202410092130,202410092200,15.899,0.0,341.209,-6.80198,389.509,3.181,94.591,3.057,-19.8961,7.93668,10.9439,-37.0388,-50.9826,10.4885,21.2485
202410092200,202410092230,15.166,0.0,328.152,-6.4487,384.764,3.293,94.649,3.074,-21.9351,25.7111,35.453,-36.0043,-49.5586,28.3937,19.6863
202410092230,202410092300,14.606,0.0,310.139,-5.74281,381.933,2.81,94.693,3.703,-24.128,18.9995,26.1984,-44.7769,-61.6338,27.5,20.4011
202410092300,202410092330,14.157,0.0,308.608,-5.71839,380.229,2.439,94.738,3.644,-26.0352,21.1577,29.1228,-45.8984,-63.1775,29.7238,20.3677
202410092330,202410100000,13.829,0.0,306.186,-4.99031,378.613,2.277,94.769,3.0,-27.2908,10.3958,14.3094,-37.3131,-51.2749,28.6119,17.3793
202410100000,202410100030,13.143,0.0,304.024,-4.63012,375.395,1.754,94.8,2.244,-27.7534,3.31236,4.55178,-26.3077,-36.1515,32.3041,14.9539
202410100030,202410100100,12.982,0.0,306.199,-5.35722,374.495,1.646,94.821,2.483,-28.0468,1.10664,1.52072,-32.2108,-44.2635,11.5002,15.5994
202410100100,202410100130,12.755,0.0,308.909,-6.03393,374.128,1.799,94.843,3.304,-28.4854,18.6891,25.7249,-23.3319,-32.0622,12.8847,13.7115
202410100130,202410100200,12.858,0.0,334.593,-5.8576,375.829,1.855,94.858,2.894,-29.3236,16.6712,22.9473,-25.9482,-35.6575,12.4319,15.8648
202410100200,202410100230,12.21,0.0,310.779,-6.23173,372.81,1.508,94.873,2.365,-28.1215,2.29477,3.15867,-18.7005,-25.7406,8.11017,14.6266
202410100230,202410100300,11.509,0.0,298.23,-5.93059,368.717,1.087,94.886,2.663,-29.2039,-5.14437,-7.08104,-23.5856,-32.4647,5.18982,12.1405
202410100300,202410100330,11.236,0.0,296.231,-5.72162,367.594,0.88,94.9,2.459,-30.3561,-7.39039,-10.1557,-24.7294,-33.9827,4.63265,12.1329
202410100330,202410100400,10.709,0.0,292.194,-5.86921,364.73,0.747,94.892,2.195,-30.9578,-2.70089,-3.71151,-13.2102,-18.1532,40.4402,8.95849
202410100400,202410100430,10.333,0.0,291.535,-4.80398,360.077,0.615,94.884,1.333,-31.6392,-10.0717,-13.8403,-11.9918,-16.4789,44.6199,8.07753
202410100430,202410100500,10.472,0.0,291.599,-5.05525,360.358,0.57,94.876,1.463,-32.0874,-8.56545,-11.7705,-22.4696,-30.8773,46.3247,10.536
202410100500,202410100530,10.123,0.0,291.094,-5.16888,359.813,0.52,94.868,1.61,-32.4043,2.17279,2.99077,-18.7974,-25.831,51.5418,9.94918
202410100530,202410100600,9.27,0.0,288.957,-5.32466,355.377,0.468,94.886,1.327,-32.7068,-34.6148,-47.567,-7.17619,-9.86138,29.0675,8.16056
202410100600,202410100630,9.211,0.0,288.759,-5.04225,351.552,0.408,94.904,1.013,-33.5935,-3.07462,-4.22509,-6.24874,-8.5869,9.09734,5.97332
202410100630,202410100700,8.922,0.0,297.434,-4.06216,351.124,0.388,94.9,0.234,-34.0185,46.7167,64.3038,-8.28583,-11.3862,28.4039,7.30513
202410100700,202410100730,8.936,9.636,291.055,-0.753904,353.263,0.332,94.895,0.963,-33.8535,-3.01424,-4.14211,-5.88756,-8.09057,9.04901,8.8395
202410100730,202410100800,9.967,94.176,295.026,24.7881,369.444,0.294,94.919,0.767,-32.0005,18.9687,26.1098,5.34897,7.36266,15.069,8.53506
202410100800,202410100830,11.067,98.29,334.862,13.5393,379.482,0.317,94.943,1.141,-24.5729,13.6002,18.7201,16.0752,22.1269,13.8175,12.8015
202410100830,202410100900,12.439,268.294,311.813,47.6179,391.707,0.433,94.966,1.952,-17.7832,86.3821,118.902,40.8124,56.1768,38.8372,25.9683
202410100900,202410100930,12.952,219.153,342.14,29.6692,392.215,1.27,94.99,1.952,-9.08927,68.281,93.9863,44.9761,61.908,33.0343,26.8985
202410100930,202410101000,13.422,257.135,355.005,37.2756,397.437,2.095,95.023,1.2,-6.41924,91.9058,126.505,56.6473,77.9729,40.4853,33.963
202410101000,202410101030,13.831,215.889,348.496,31.9627,398.76,2.847,95.056,0.982,-1.14895,73.3367,100.945,47.86,65.8775,34.1496,32.2994
202410101030,202410101100,14.827,383.306,335.196,66.1186,412.409,3.576,95.085,0.703,2.51814,113.553,156.042,71.5394,98.3081,48.2653,37.0093
202410101100,202410101130,15.422,346.261,360.194,58.5398,413.669,4.329,95.113,0.727,7.68297,93.8827,129.012,72.864,100.128,41.1382,36.8632
202410101130,202410101200,16.104,480.919,346.004,85.9389,420.906,5.42,95.135,1.36,9.35482,151.459,207.818,97.0791,133.203,67.6198,44.6277
202410101200,202410101230,17.253,646.973,335.227,120.259,438.045,6.868,95.158,1.773,16.6183,176.895,242.719,162.185,222.535,79.2499,60.8119
202410101230,202410101300,17.773,686.696,330.668,127.835,447.629,7.897,95.145,1.845,21.5701,138.167,189.444,182.232,249.862,61.2087,66.6121
202410101300,202410101330,18.334,671.13,323.694,123.165,452.178,9.009,95.132,2.017,22.3636,141.026,193.364,189.85,260.307,65.2286,69.4823
202410101330,202410101400,18.965,726.238,324.105,134.26,461.736,10.212,95.127,1.951,22.8256,107.991,148.029,210.168,288.088,45.6569,76.4262
202410101400,202410101430,19.64,736.816,327.629,137.356,471.615,11.045,95.121,1.542,25.3695,98.7673,135.422,177.506,243.382,42.936,68.2326
202410101430,202410101500,18.897,393.914,325.002,69.6047,442.129,10.424,95.095,1.13,21.5062,79.6348,109.086,122.053,167.192,36.5545,50.8889
202410101500,202410101530,20.026,583.245,331.226,106.555,461.969,12.636,95.07,1.531,17.2673,71.2328,97.5769,184.316,252.482,33.5866,69.7852
202410101530,202410101600,19.421,345.701,329.82,58.4595,439.16,12.245,95.054,1.902,17.3226,51.5258,70.5816,100.159,137.201,29.064,45.757
202410101600,202410101630,18.033,94.576,321.745,10.808,408.021,10.487,95.038,1.154,4.52872,16.3508,22.3978,-1.98799,-2.71381,15.112,9.48487
202410101630,202410101700,18.047,102.179,319.901,13.3132,405.495,10.339,95.034,0.295,-4.50163,17.7781,24.353,3.34804,4.58625,14.7149,8.636
202410101700,202410101730,18.338,109.31,325.359,14.3383,405.802,10.694,95.029,1.048,-9.34184,14.4241,19.7586,0.527836,0.723046,15.0348,4.22158
202410101730,202410101800,17.652,46.007,330.109,3.32814,396.71,9.626,95.007,1.099,-12.8163,5.42244,7.42782,-8.61145,-11.7555,9.92961,9.44053
202410101800,202410101830,16.031,51.772,314.63,-5.02269,380.547,7.492,94.985,0.842,-16.2967,12.4465,17.0496,-11.795,-16.1014,13.3132,10.1541
202410101830,202410101900,14.422,15.336,311.917,-6.40888,373.141,5.624,95.0,0.954,-19.9507,9.12102,12.4943,-14.2918,-19.5098,10.594,10.5487
202410101900,202410101930,13.762,0.0,309.663,-6.03621,368.171,4.361,95.016,0.812,-24.0241,6.73892,9.23118,-10.441,-14.253,11.5411,11.1925
202410101930,202410102000,13.033,0.0,307.796,-5.46863,364.649,3.874,95.035,0.521,-26.6142,5.89225,8.07138,-8.49273,-11.5934,13.1679,7.6236
202410102000,202410102030,12.071,0.0,304.983,-4.82585,360.855,2.847,95.055,0.198,-28.6925,0.808599,1.10764,-1.21636,-1.66046,9.29377,8.3606
202410102030,202410102100,11.415,0.0,304.396,-5.33248,360.028,1.809,95.073,0.782,-30.2823,-0.78279,-1.06859,6.82894,9.35449,8.99307,8.3216
202410102100,202410102130,11.626,0.0,324.163,-5.27071,365.732,1.437,95.091,0.891,-30.6599,0.113294,0.155194,-17.0131,-23.2246,9.21215,11.1875
202410102130,202410102200,12.625,0.0,341.436,-4.49425,372.5,1.623,95.095,0.546,-28.2054,0.977036,1.33837,-2.69579,-3.68003,12.748,15.035
202410102200,202410102230,12.558,0.0,326.758,-5.56683,368.351,1.863,95.099,0.839,-26.8492,2.01003,2.7534,-4.97975,-6.79787,38.9809,15.9347
202410102230,202410102300,12.308,0.0,320.3,-4.47908,365.102,1.947,95.119,0.461,-26.9567,0.534564,0.729734,-1.46268,-1.99671,37.5285,15.4921
202410102300,202410102330,12.11,0.0,319.649,-5.1592,362.797,2.049,95.139,0.604,-28.4451,1.21732,1.66177,-2.83753,-3.86859,36.0152,15.6766
202410102330,202410110000,11.644,0.0,312.703,-4.87919,361.28,2.014,95.144,0.391,-28.5629,-2.38364,-3.24977,-3.73252,-5.08878,6.73578,12.7474
202410110000,202410110030,11.067,0.0,306.861,-4.1639,357.423,1.728,95.149,0.35,-29.7828,0.696287,0.949293,-3.58823,-4.89161,8.07169,12.2312
202410110030,202410110100,10.488,0.0,305.5,-4.49166,354.894,1.599,95.131,0.194,-30.5877,0.541232,0.737828,-1.92507,-2.62433,7.57786,11.6966
202410110100,202410110130,10.251,0.0,304.639,-5.05238,354.341,1.112,95.114,0.486,-31.5209,-0.518605,-0.706982,-0.254269,-0.346629,2.42425,10.1052
202410110130,202410110200,9.911,0.0,308.01,-4.84452,354.804,0.904,95.106,0.678,-32.1118,-0.766277,-1.04246,-1.43968,-1.95858,3.06504,10.0289
202410110200,202410110230,10.045,0.0,309.841,-4.613,356.091,0.801,95.097,0.403,-31.694,-4.87268,-6.62892,-5.25317,-7.14655,3.17521,9.14418
202410110230,202410110300,10.132,0.0,305.006,-4.4032,355.67,0.843,95.092,0.75,-31.47,-0.00930116,-0.0126797,-0.648097,-0.883511,3.22402,8.32389
202410110300,202410110330,9.368,0.0,301.891,-4.27563,351.528,0.895,95.086,0.769,-31.8103,-2.76191,-3.76514,-7.19853,-9.81331,3.7334,9.91085
202410110330,202410110400,9.032,0.0,301.012,-4.04111,350.017,0.783,95.069,0.314,-32.5986,-3.4022,-4.63801,-0.640776,-0.87353,5.03812,8.88508
202410110400,202410110430,9.046,0.0,304.934,-4.35174,350.048,0.772,95.052,0.295,-33.0855,-7.50906,-10.2366,-2.55938,-3.48904,13.8047,8.0935
202410110430,202410110500,9.327,0.0,329.594,-3.83779,357.981,0.611,95.02,0.797,-32.3227,0.501525,0.683761,0.746707,1.01803,14.2926,8.00484
202410110500,202410110530,9.708,0.0,314.483,-4.06421,356.27,0.65,94.989,0.176,-30.5163,-13.5215,-18.433,-23.4799,-32.0087,51.7381,11.1917
202410110530,202410110600,9.809,0.0,312.973,-3.98385,353.449,0.618,94.975,0.296,-30.3936,2.26745,3.09136,-3.27012,-4.45795,53.7429,7.1141
202410110600,202410110630,10.138,0.0,332.65,-3.82581,359.491,0.57,94.961,0.438,-30.4054,-0.151448,-0.20646,-1.46939,-2.00313,28.7532,4.83073
202410110630,202410110700,10.787,0.0,352.602,-3.12295,367.552,0.608,94.979,0.788,-28.0958,8.85397,12.0712,1.75415,2.39155,10.419,6.00237
202410110700,202410110730,11.793,14.18,361.224,-1.59305,373.736,0.664,94.997,1.996,-24.3724,12.4188,16.9313,-6.80392,-9.27536,13.3496,7.55693
202410110730,202410110800,12.291,41.033,368.933,-0.0861751,377.989,0.915,95.008,2.379,-21.6319,25.465,34.7181,0.742822,1.01274,16.0803,5.67754
202410110800,202410110830,12.812,66.358,372.6,3.90909,381.721,1.199,95.019,2.634,-18.4568,35.8437,48.868,2.94654,4.01721,38.9229,5.59944
202410110830,202410110900,13.592,105.937,371.467,10.3333,386.738,1.604,95.035,2.72,-15.4674,46.1893,62.9728,5.44031,7.41712,22.374,4.58172
202410110900,202410110930,14.105,107.886,378.687,11.0163,390.956,2.157,95.051,2.764,-11.4917,53.7984,73.3468,5.7078,7.78181,23.3166,5.0678
202410110930,202410111000,13.913,92.1,382.208,9.16986,390.132,1.94,95.058,2.923,-9.95401,76.9785,104.95,-2.13709,-2.91336,34.0852,4.04374
202410111000,202410111030,14.518,118.314,383.077,12.2189,391.832,2.365,95.064,3.545,-9.01227,67.3412,91.8106,1.99071,2.71406,26.5474,5.84548
202410111030,202410111100,15.255,138.791,384.2,14.3071,395.669,2.965,95.075,3.135,-7.19085,73.6851,100.45,4.65687,6.34842,30.9203,6.01447
202410111100,202410111130,15.363,130.98,386.105,14.9351,396.203,3.597,95.087,3.498,-5.85195,85.0625,115.971,-4.95689,-6.75742,34.4136,5.71479
202410111130,202410111200,16.793,494.709,376.7,77.911,415.241,4.763,95.097,4.307,-2.27913,121.862,166.143,118.088,160.997,59.4163,49.2189
202410111200,202410111230,18.5,698.903,359.726,119.755,440.744,6.898,95.107,4.186,11.2249,111.677,152.45,172.889,236.011,65.1459,69.6517
202410111230,202410111300,20.15,833.397,359.92,144.624,470.012,9.648,95.098,3.935,21.6134,127.942,174.654,174.625,238.381,60.8913,66.1409
202410111300,202410111330,20.195,667.522,351.41,111.544,465.225,9.858,95.088,3.974,26.5718,44.2585,60.4174,186.458,254.534,59.0572,76.4705
202410111330,202410111400,21.352,710.716,358.667,121.189,479.656,10.793,95.066,3.042,27.3888,54.1075,73.8622,221.066,301.778,62.3342,86.7573
202410111400,202410111430,21.367,455.921,360.716,71.4015,456.971,10.976,95.043,4.0,27.7279,42.1478,57.536,144.849,197.734,27.4919,56.3671
202410111430,202410111500,21.329,417.597,375.219,64.3556,449.706,11.098,95.003,5.837,20.9427,22.4928,30.705,120.898,165.038,15.5979,48.9025
202410111500,202410111530,20.894,372.341,375.837,56.0449,443.845,9.884,94.963,5.981,16.2168,32.1821,44.084,108.109,148.091,18.3922,45.84
202410111530,202410111600,20.129,245.821,380.302,33.9568,432.369,8.608,94.952,6.23,11.8019,29.2879,40.1195,82.9954,113.69,17.4537,39.1342
202410111600,202410111630,19.172,65.339,395.482,3.55174,418.282,7.216,94.941,5.322,4.68515,20.7833,28.4696,22.5862,30.9393,26.8804,16.8
202410111630,202410111700,18.534,76.59,388.594,7.22535,413.296,5.956,94.929,5.281,-0.634307,43.4941,59.5795,7.53991,10.3284,28.1839,19.9435
202410111700,202410111730,17.71,28.147,392.096,1.00101,405.594,4.804,94.916,4.43,-3.9035,64.1553,87.8819,-26.1975,-35.7623,34.8272,16.4782
202410111730,202410111800,17.605,1.875,395.523,-4.75616,400.823,4.41,94.905,4.388,-6.90951,68.9544,94.4558,-35.0469,-47.8426,31.4616,17.8707
202410111800,202410111830,16.917,10.008,392.185,-3.93164,399.236,3.201,94.893,4.321,-9.02545,63.1267,86.4729,-36.7596,-50.1806,31.1381,17.2687
